,sufu,cd44,stat,liv1,ecal,emt,dsh,ilk,mir141,ecadherin,hey1,mir190,mir9,src,csl,tgf,smo,wnt,tgfbeta,erk,sosgrb2,notch,gsk3,esrp1,destcompl,klf4,vim,mir200a,cldn7,ovol2,akt,pi3k,jagged,foxc2,mir200b,grhl2,mir34a,gsc,mir200,cfos,vime,tgfr,mir200c,ras,mir1199,mir101,axin2,notchic,snail1,twist2,twist1,cateninmemb,mir205,csn,fus,mir34,pak1,zeb1,mir340,ha,delta,snai2,gli,ikk,cmet,mir30c,extgfb,loxl23,cd24,cateninnuc,tgfb,trcp,rkip,shh,has2,np63,tcflef,patched,smad,jak,cdc42,zeb2,raf,frizzled,mek,klf8,nfb,cd44s,snai1,tcf3,egr1,mir129,cdh1
mir1199,0.45403259164706544,0.1854998650032005,0.1383912456272234,0.16243777280662136,0.19481423985217058,-0.28337694656895357,-0.19177128539752372,-0.11864118904706494,0.4125215635836785,1.0632704229635603,-0.06538822886300433,0.4125215635836785,0.0,0.1274822629005862,-0.1166561080109713,-0.2750633496094541,-0.4820243177680643,-0.2248090939938427,-0.016479958805722714,-0.6336045029954739,-0.18675269530390093,-0.15995583084254356,-0.4070985306792234,0.4125215635836785,-0.2700517504731587,0.17094996658316247,-0.7020192482738158,0.8983740396510538,0.4125215635836785,0.3379076534982037,-0.051030100018840605,12.165110061205977,0.5124686167998297,-0.013630642211594775,0.6514331679440628,0.09225948460416859,0.5488163068289257,0.023336352889841653,0.28157651800802264,-0.6169027797130109,-0.9971772451268995,-0.2419717074231406,0.8983740396510538,12.284752916378059,0.4125215635836785,-17.94247472708194,-0.2001764033997504,-0.13394536127690868,0.26517052337993313,-0.28876973862124244,-0.24554873105061517,0.2305112394497642,0.0,-0.029298100351990077,-0.4669779302723331,0.19481423985217058,-0.20584079537324815,-0.5841220172134781,0.4125215635836785,-0.3307305653759004,12.165110061205977,-0.25931180768139184,-0.25214495626912187,-0.029225337979715275,0.2058981457053592,0.0,0.0,0.0,0.025340725122156117,0.1164845470542583,-0.45333766022352145,0.02155122148328474,0.11131091870980833,-0.5418045238739553,-0.4125215635836785,0.0,0.1575972864969257,0.5062093309397435,-0.17639232559323603,0.0,-0.22507775314619488,0.4969640096546971,12.165110061205977,-0.2063207138129951,-0.6534637737984492,17.7216199941143,-0.01218350922641564,-0.3307305653759004,-0.4404392405955116,-0.2174726687418757,-0.6037591868341485,0.10101089709635154,0.8496721547763639
mir101,9.254524134430161,-0.16747002233207778,-0.12712197261645977,-0.11837348346764863,0.22135153613584777,-0.13446916431083586,-0.5718758134795211,0.0431339753668143,1.0708484759119568,-0.8345306599113378,0.0918250945911208,1.0708484759119568,0.0,-0.13708188955020947,-0.860389214855771,-0.29664210723555035,-9.824425194562513,-0.617305696991175,0.14118461588150402,0.27865149778881804,-0.3066882523714653,-0.8881783736626259,0.07640453308733604,1.0708484759119568,-0.6406644688302803,-10.099309439333556,-0.581143664487418,-0.02639754894076995,1.0708484759119568,-0.3084510423964881,0.02360652440365898,0.043295336115176435,-0.1680611290168224,-91.30986490799869,2.6547819006111304,0.3389230418667896,0.5635015515489241,0.1863799529025605,-0.22161669370763257,0.29067238630514264,-0.17634852526127895,-0.24744647841665585,-0.02639754894076995,0.024868507902736117,1.0708484759119568,-8.78655193623447,0.040416631625452955,-0.8758708922693121,-1.503507842236685,-0.06373100756415856,-0.3638243304099335,0.4736965996687362,0.0,0.04053155160374124,-9.52997653793122,0.22135153613584777,-0.19711298770990227,-1.2509756336380802,1.0708484759119568,-0.9826241985856322,0.043295336115176435,-0.7531976557963384,-0.6469757230635992,0.02556797468903172,-0.15128978739179758,0.0,0.0,0.0,0.26377116439346265,-0.22337595977348101,-0.03591041172195082,-0.04078172436514169,0.14322105183731818,-10.462344567543441,-1.0708484759119568,0.0,-0.18618552840934696,10.130547845853584,0.03498884320822884,0.0,-0.2183322593216563,-0.5518908564442587,0.043295336115176435,-0.5930970105756853,0.26813857442462735,8.399265273822873,0.03915635826192751,-0.9826241985856322,-0.0428986932801884,-0.2980337141807324,0.292904571654031,1.6577601104391833,0.2902283324973143
axin2,0.12134896085915112,0.3524933491014449,0.365367966755634,0.36833089716915984,-0.14842586876750147,-0.07424087555413435,-0.027994860239734822,0.5486599777254122,0.16120949804714615,0.05911991137186369,-0.13523331739633762,0.16120949804714615,0.0,0.36609871765297314,0.015692009643296524,0.07887979535787921,-0.13414310315612538,-0.05322761868820718,0.18768140801585076,0.3761888707224233,-0.1378509619770544,0.024087964964116432,-0.07699964526015213,0.16120949804714615,0.13979237249519957,0.7397939956849092,-0.05913091102012266,0.1467787711596631,0.16120949804714615,0.16448332572641877,-0.23562789762745986,0.6031487096966268,0.31365406312782074,0.10774223019616175,-0.23781499182437288,-0.01190040970919149,0.0023328161164944358,-0.1946375400388132,0.0055257039075368155,0.3510634901199377,0.009812877549134003,0.06818393297275314,0.1467787711596631,0.6272147175552454,0.16120949804714615,6.9535533758380845,0.6015913123946776,0.01914961366763554,-0.27800081623933315,-0.49965148648581625,0.39285928939910775,0.37992016435348613,0.0,-0.23666594270387137,-0.12859220130825175,-0.14842586876750147,0.05928212414892666,-0.14932995145614367,0.16120949804714615,-0.1620779433872404,0.6031487096966268,0.02325627984426349,-0.07547442255502912,-0.23754960841497644,0.36353934712237257,0.0,0.0,0.0,-0.0031648469555092453,0.28968586893643805,0.8670411402089058,0.23464743359202686,4.430644640102704,-0.15452897677245733,-0.16120949804714615,0.0,0.3346133818379544,0.14421115352068908,0.5602123512429542,0.0,0.05931831006351911,-0.8481861012990579,0.6031487096966268,-0.03828701444874395,0.3946226234034797,-6.821932828403461,-0.23837854416546908,-0.1620779433872404,0.09808497190326546,0.3868605966489032,0.34058903377957156,-0.007176861564221255,0.13948390024233745
notchic,0.06494629217248168,0.17414903589793507,0.14044101847416757,0.13274354980663336,-0.11347948297811633,0.8884399087010768,-0.03845150980720325,0.17989472223969735,-0.4445850532267438,0.44067384392179265,0.3952920818777534,-0.4445850532267438,0.0,0.14764659958397833,-0.49512365569159345,0.16592396887810856,-0.06197759667215185,-0.025929120199864195,1.0179087770745838,0.30098573163729053,-0.31433356691331904,-0.6773685666559807,-0.16240577998063238,-0.4445850532267438,-12.05771185574108,0.43221661866046696,2.0675887664172006,-1.1815249485074926,-0.4445850532267438,3.190602215163619,-1.175252387005666,0.21652953100250638,-0.17384049452550532,0.25953527810959737,0.10937364621350155,-0.003753621403730692,0.01078797274951336,0.9867065102940724,-0.19602333771547006,0.28679675100547264,0.09008915863293818,0.1354955315381773,-1.1815249485074926,0.2279124850973222,-0.4445850532267438,-0.2370891837739096,0.11585415199597716,-0.6951387779899032,0.3656937421134596,0.5214138062349661,-0.3956898804980147,-0.4015708078171457,0.0,-1.1041935010944337,-0.06167900280776914,-0.11347948297811633,0.10721653161694024,0.4956997196495593,-0.4445850532267438,0.4259976400827921,0.21652953100250638,0.1073282546190394,-0.01601033942333744,-1.1508422698742937,0.16047579356006397,0.0,0.0,0.0,0.01580623893710776,0.2210962448167246,-0.10370240124651446,1.0837567655624878,-0.17183823850737698,-0.05279285477909665,0.4445850532267438,0.0,0.1951667682424344,0.05820050228748521,0.18271768411591957,0.0,0.12004306628446856,-2.9750146461900777,0.21652953100250638,-0.030688954171043288,0.3283207770598271,0.20752741194488955,-1.1277004686735688,0.4259976400827921,0.0350227590170045,-0.4034709390057579,0.2747875718105911,0.013807973497801452,-0.5233035346614366
snail1,-0.3430974108985207,0.2922029678347471,0.22273089351406106,0.2117444899675094,-0.39808305624534956,0.19298582279312215,0.1314564010295425,0.38515794995776714,-0.17379203937614413,1.380528074404596,0.12860208973378542,-0.17379203937614413,0.0,0.23985274666858936,-0.1897482565007931,0.22901592697449216,0.36787281064861654,0.1606096789983432,0.6291901392684925,0.01834523037786479,0.6857481267408606,-0.1565996820047996,0.6399726971468408,-0.17379203937614413,0.3454646741679569,-0.26404233952460565,0.30375583016976543,-0.8918295409703719,-0.17379203937614413,-0.20157508482692738,0.054680411510475306,0.18378457089235536,0.5810196060312559,-0.05653505956863714,-0.37872495220535946,-0.24353512847070524,-0.40072821030814565,0.5959545536793115,-0.4700714936528919,0.005975904212369431,0.33706018858583664,0.17338687230229735,-0.8918295409703719,0.2035104790923557,-0.17379203937614413,-0.2871031885266682,0.21138272498562444,-0.16602565694287225,-0.16320363827043882,0.06875590053463844,0.1534304043889234,-0.3830030184426374,0.0,0.031939845122772835,0.3544371868710281,-0.39808305624534956,0.11523231804082293,0.3153036215208817,-0.17379203937614413,0.11245424155003311,0.18378457089235536,0.19926704812558108,0.17947340982203974,0.04366540780580285,0.28218748969055113,0.0,0.0,0.0,-0.17797696772652052,0.3581074931742993,0.3820299813609019,-0.02972646619750723,-0.39855087565284425,0.4202622266220285,0.17379203937614413,0.0,0.3195892891461259,-0.39143038007643727,0.43409079947009327,0.0,0.1355843492841008,0.7724756082073904,0.18378457089235536,0.14343242743540224,0.03339297398892992,0.2548728490465865,0.03405141744922866,0.11245424155003311,0.11617991679808952,0.014607319478393364,-0.004077276135381673,-0.8934029743682389,-0.46872543260514965
twist2,0.07606756980201913,0.2505999165422801,0.19618436692452196,0.18581125626313102,0.25895074793747247,0.41058357455339883,0.16943968744326288,0.46460019963545246,-0.3562560257080056,-0.3028447269234195,0.0815523663986358,-0.3562560257080056,0.0,0.20887249411865697,-0.7424411533066142,0.3528865148972596,-0.07043979815310807,0.20634968367083645,0.44721519636819046,0.16060235392498015,0.10736490724630009,-0.7591729395688647,0.34566001264278307,-0.3562560257080056,-0.8241249804230596,-0.5748278399025005,0.2726469888875339,-0.08003064071699827,-0.3562560257080056,-1.2601518655314285,0.18119445459131817,0.93842736547309,0.2014354512106462,23.9244489623878,-1.8504307313503205,-0.3575151663092277,-0.3549277780022518,0.3954140452006465,-0.6901053754295884,0.14204666091430057,0.7941706076597136,0.28036335793808476,-0.08003064071699827,0.9811707683390599,-0.3562560257080056,-0.33154347709652193,0.38535445656202455,-0.7506013244895521,0.9110733374038285,-0.5139182949019417,0.6419837718177946,-0.9183509613536276,0.0,0.16657851757577577,-0.07338630318308591,0.25895074793747247,0.2592840377619165,0.5270153077418387,-0.3562560257080056,0.2729118713842671,0.93842736547309,1.0218866028676676,0.22722305110203986,0.1745275215661245,0.22430716150347665,0.0,0.0,0.0,-0.2773095950583298,0.32458489809649754,1.1303942350326512,-0.16345989866874808,-0.44925351328688273,-0.04989493430950116,0.3562560257080056,0.0,0.2797808894858039,0.05409300944858824,0.4623251881539023,0.0,0.285613831322161,0.5100501329399743,0.93842736547309,0.18520563074063265,0.18794665038313565,0.262265673465034,0.16934917942147154,0.2729118713842671,0.38487884620359364,0.47880973960478257,0.1277321466038697,-0.40412091892229307,-0.9262698300361583
twist1,-0.07945991973907093,0.23692732376098116,0.15142198752164404,0.12908900735669102,-7.492441523209709,5.623704772420034,0.650262184127715,-0.055644544142472115,-0.1774577620415765,-0.4020630397392426,0.5284985398036445,-0.1774577620415765,0.0,0.16859140208974915,-0.405693645756194,0.6932904236421843,0.09362358875737242,0.6992542355544514,-0.11985628440188488,0.05334956321697874,-0.2590911629517998,-0.4095871224622373,0.4203593110496194,-0.1774577620415765,0.8668909300036162,-0.12168287193904083,0.4748649824326804,-1.0497016146991252,-0.1774577620415765,0.11617582685191088,0.09963560354084548,-9.363115976637141,0.2990856064794195,-1.4600932055133873,-0.899259275519737,-0.2565361797921634,-0.749034517442595,-0.15863484347952703,1.4142162202619615,0.03253406668374296,0.8736312358512571,0.5378163798638299,-1.0497016146991252,-9.540408911799569,-0.1774577620415765,0.023925224756036638,1.0713835177846844,-0.40916911047117727,0.26998507244227743,0.6673748548226,0.8636081267185302,-0.6199862619396345,0.0,0.08120821428110762,0.08395129036468538,-7.492441523209709,0.42814772808728974,0.33963061010207657,-0.1774577620415765,0.10794671748523609,-9.363115976637141,1.2272706950535752,0.7387741641515269,0.08613085825826956,0.20773994597003378,0.0,0.0,0.0,-0.18728937074804983,0.35609216520279674,0.5443927175483471,-0.0768815061081825,-0.35868888399594856,0.1936025197759895,0.1774577620415765,0.0,0.28557817053860657,-0.17450867387395463,-0.041257337278172705,0.0,0.46959601144937246,-0.6766944030827851,-9.363115976637141,0.6677178873534662,0.0843668686293056,-0.08122241600940643,0.08679202821067558,0.10794671748523609,-1.116918486638184,0.9963324465392904,0.022466554495141018,-0.37030624604205803,-0.623230103110668
cateninmemb,-3.4147779227806025,-0.17822355480778387,-0.10368278589251606,-0.09289427914275526,0.31188835304408863,-1.0795402672810068,-0.10093283089855122,-1.0371466195564962,0.36496283082946906,-0.9338794040064831,0.23964276301027015,0.36496283082946906,0.0,-0.11958809902518333,-0.06345496799320817,-0.5382771907224807,3.6226731208641367,-0.13822984366641097,0.7679158218728179,-0.008207312787721893,-2.3300779044501243,-0.0981943034570501,-0.21069727521880957,0.36496283082946906,0.3060666224093763,-0.3434912553205502,-1.8874473251429296,0.8856600504352433,0.36496283082946906,0.6090389807380712,52.095120837779334,0.7479853382587234,-0.22000320761678144,0.04752832103334385,-0.4319520909248769,2.6887539167110743,-0.2812091143836372,0.7840109465946207,0.004822905184330396,0.002680101694403396,-0.22926267057778815,-0.5123258735350125,0.8856600504352433,0.7224439405504992,0.36496283082946906,0.30857619149390664,-0.308636898594052,-0.07930107876342603,8.325006446213346,-0.2175582424507879,0.5848706849193447,0.631887524216835,0.0,47.998784581845065,3.5264744468449187,0.31188835304408863,-0.4782493784384097,-0.3963780048093906,0.36496283082946906,-0.33650852364599754,0.7479853382587234,-0.4935997472280306,-0.17047361071409142,50.65743915100441,-0.143413629415485,0.0,0.0,0.0,2.63348397104068,-0.3882324383652877,-0.0908452583178225,-46.76963626906756,0.32331972125932684,3.818168569228511,-0.36496283082946906,0.0,-0.23952617956558328,-3.715100346681068,-1.0520770079829551,0.0,-0.4938540312355234,0.044786170361735225,0.7479853382587234,-0.1152662049451889,-0.02392816138677116,-0.2626156960918846,49.29317185771791,-0.33650852364599754,-0.17575882024489456,0.6127517425537244,0.014372683549474886,-0.03366442395863546,0.5683372908379609
mir205,0.17328548332613414,0.01458224527481793,0.054188108597226295,0.06455336647599452,0.23192267197141328,0.17637833788567786,-0.14157891197039507,0.05721408468422205,-1.020880068948276,0.09896301891970911,-0.040058941251177864,-1.020880068948276,0.0,0.04076547370074826,-0.15392209630279763,-0.23911092650844937,-0.18307057463642656,-0.16914639651444266,-0.2565190750595893,-0.44180555753271955,-0.031006669055186693,-0.1696657138771402,0.0017821403599962433,-1.020880068948276,-0.9756898756946367,0.16635929076079256,-0.30805157413814827,0.412526671242434,-1.020880068948276,0.24645997972084718,-0.02517307920776274,0.015016925028835516,-0.7388476588448131,-0.25583149192740867,0.4351894100387079,0.14668593125117885,1.3494475897384968,-0.20947348947494068,0.47335266620624217,-0.42731057118281635,-0.07142710911743724,-0.22125651398120671,0.412526671242434,-0.0016793246700930952,-1.020880068948276,0.7337207185462489,-0.21701149226497488,-0.15989963545797858,-0.33453350412878685,-1.3876293107379496,-0.7197184981182587,0.2581902424597092,0.0,-0.019105863299776954,-0.1773859423084827,0.23192267197141328,-0.18913042362962704,0.8685535927414397,-1.020880068948276,1.0829637562205,0.015016925028835516,-0.43574351543547374,-0.19150205221846783,-0.022209500787164944,0.021555158685430106,0.0,0.0,0.0,0.0757069914664558,-0.050528573295436204,-0.2651442341332534,0.01763605393426775,-0.143896099938511,-0.2003214128930325,1.020880068948276,0.0,-0.008970065527614736,0.19363982321640488,0.026055259095466597,0.0,-0.20151595052385943,-0.4253629187109239,0.015016925028835516,-0.153911160231753,-0.4548982414037243,-0.6883702991520385,-0.0200097283250068,1.0829637562205,-0.38244206368249895,-0.6804043320254024,-0.4097760501969906,0.13493503589238764,0.36079728180903087
csn,-0.09392174797581103,0.17174223237377587,0.1088553128886639,0.104574716897453,-0.5430582941027489,0.03613288451908677,0.5357801466206678,-0.10273652499522737,-0.30147313366545725,-0.434758483338096,0.21290207445010767,-0.30147313366545725,0.0,0.14395971076589126,-0.12292069100358817,0.28112533284857694,0.09438777400631028,0.5748776937108223,0.0036206271690201832,0.33657711406262636,-0.1256864032368337,-0.10738667323287816,-0.5931303557407757,-0.30147313366545725,0.2111462502120223,0.16785502348200904,0.5595539953643229,-0.13171947844961898,-0.30147313366545725,-0.1651136936372598,-1.3151965402475436,0.24094582333356104,0.14147481731316655,0.20044448306868634,-0.2290603080315333,0.20834312560255092,-0.06894561642572156,-0.010683012082229668,1.6973602708434694,0.32430066923307416,0.34351374885156455,0.267220234010825,-0.13171947844961898,0.27473736620716155,-0.30147313366545725,-0.2584911257251326,0.07642811687587364,-0.11707426374926386,0.1702352058201189,0.2687858327561494,0.3968699546011038,-0.022075197443819868,0.0,-1.289202735415084,0.09560025261914075,-0.5430582941027489,0.23475843524514614,0.34555792076976644,-0.30147313366545725,0.27419232691231116,0.24094582333356104,0.2917106428419902,0.6002011019750856,-1.3096055772416026,0.15493276940398004,0.0,0.0,0.0,0.2244251977618729,0.2377173318158363,-1.0558024844842342,1.0879815212570816,-0.1904243411006605,0.07720697110324519,0.30147313366545725,0.0,0.19783818034816233,-0.09768402915407243,-0.10290684166346899,0.0,0.24763117109353988,0.348727122536563,0.24094582333356104,0.5526794817194388,0.34944347492483,0.23095273026676844,-1.3039755357010956,0.27419232691231116,0.13970984122910107,0.37628953968758705,0.31501323598806463,0.11280083818387439,-0.09356691338504133
fus,-0.3460132498975986,0.28466025718438287,0.24465868979266128,0.23203286418129526,-8.20772688560011,-0.019861606537056584,-0.14371969772763324,-0.1307021694878811,0.02635094339320045,-0.5069290793305546,0.5973173157655695,0.02635094339320045,0.0,0.24598902194995134,-0.14654623468385627,0.34536608980354083,0.17831151883482227,-0.09442330146397493,0.941713212097808,-0.37936096908956435,0.23343303273378532,-0.1255133922763246,-0.22727963898375164,0.02635094339320045,0.8090809427321795,-0.08639514827654207,0.2040068498745719,-1.4179780666524497,0.02635094339320045,-0.21669818360844048,0.32487219172968507,0.16910072866529527,-0.3557464227734033,0.2576413290465265,-0.5319510300768977,-0.5086270592650647,-0.326793144295217,0.8888699102521287,0.04878469153655889,-0.3706410126613828,-0.023507801070484488,0.29322509618501325,-1.4179780666524497,0.1933474540656268,0.02635094339320045,-0.21593963777350014,0.4396993849913128,-0.13749510947819496,0.2756889966220061,0.5885783807238149,0.17706597512463734,0.9111816412033684,0.0,0.2847950509524782,0.16283828399337777,-8.20772688560011,0.24473935312601172,-0.00185942115176656,0.02635094339320045,-0.04357855761841244,0.16910072866529527,0.31724955540855926,-0.04912577552103292,0.30838362337629305,0.2614980512671397,0.0,0.0,0.0,-0.4800654892393776,0.35910672875928346,0.267065368424832,-0.2754540719029814,30.445680991544524,0.22947967404089312,-0.02635094339320045,0.0,0.3111017705318009,-0.19995350134602397,-0.12763690827643873,0.0,0.26599378641242977,0.2760233880446574,0.16910072866529527,-0.12523452154663628,-0.3719583893593355,0.1889185615931049,0.295212463268719,-0.04357855761841244,0.4611145282105993,0.1564666339785915,-0.3581996266295756,0.2141255141890143,1.037600792148842
mir34,0.3294638412896606,-0.28218748969055113,-0.2117444899675094,-0.2041742729783658,0.27261830194266595,-0.13465593157310968,-0.12010434680872771,-0.352818978963832,0.11245424155003311,-1.3983171063758029,-0.11111446319838855,0.11245424155003311,0.0,-0.22273089351406106,0.19305062498323364,-0.17338687230229735,-0.3544371868710281,-0.14343242743540224,-0.5959545536793115,-0.005975904212369431,-0.6447661363752791,0.16602565694287225,-0.6246214132821679,0.11245424155003311,-0.31805917550415463,0.22484561543570256,-0.16994091423192842,0.8182084547763635,0.11245424155003311,0.14870371938366359,-0.04366540780580285,-0.17044813576918108,-0.5479320579679391,0.11437213442961214,0.308678877687174,0.17797696772652052,0.2726538628944457,-0.5632214580513223,0.3494016040882518,0.004077276135381673,-0.20866324020923036,-0.1355843492841008,0.8182084547763635,-0.18378457089235536,0.11245424155003311,0.2548728490465865,-0.1942383684962772,0.1897482565007931,-0.09001975337364983,-0.015403491656013063,-0.014607319478393364,0.3029779756173475,0.0,-0.02972646619750723,-0.3430974108985207,0.27261830194266595,-0.10144316882060883,-0.17379203937614413,0.11245424155003311,-0.07947993098477234,-0.17044813576918108,-0.14020042975766453,-0.1606096789983432,-0.03405141744922866,-0.23985274666858936,0.0,0.0,0.0,0.141368007451963,-0.3195892891461259,-0.31888646988239255,0.02443825236102184,0.3715397676805809,-0.39143038007643727,-0.11245424155003311,0.0,-0.2922029678347471,0.36787281064861654,-0.38515794995776714,0.0,-0.11523231804082293,-0.7021753739627574,-0.17044813576918108,-0.1314564010295425,-0.01834523037786479,-0.2248520753648131,-0.031939845122772835,-0.07947993098477234,-0.08680984255542872,0.03310277013017111,0.009341732680454896,0.7668629673652125,0.3350938206295253
pak1,-0.31161696257922317,0.17675187701431713,0.13867477464625952,0.12199519512380966,-0.25730941305122307,0.3637597541566189,0.08860991359568603,-0.22661770557674796,0.5300220255356198,-0.2836378259777079,0.7459091147593058,0.5300220255356198,0.0,0.1455225105174139,-0.28949437568940667,0.5617761054228876,0.3298503377239136,0.11247308612931024,0.6181162157868447,-0.051948458667783345,0.2766419915052415,-0.2906675885874992,0.11119819871880238,0.5300220255356198,-0.09887321196868476,-0.11659741043878874,-0.5464038560738926,-0.2352841043892224,0.5300220255356198,-0.17939705774288708,0.19160167614751,0.03929530245932716,0.0007402306546174105,-0.08199375400145849,-0.5877412757628121,-0.7881542155337138,0.12092330004564883,0.5891518905450802,-0.038530906935836065,-0.14853684274879234,0.2627433240902008,0.5113923922284779,-0.2352841043892224,0.05202847544054034,0.5300220255356198,-0.24799118096850498,0.23110316231011704,-0.2895481660706925,-0.05551242151428397,-0.3952112547421971,0.7837348040844279,-0.08957966044344448,0.0,0.09672194990735615,0.3206286846089517,-0.25730941305122307,0.7861582023330743,-0.48122600208274946,0.5300220255356198,-0.5542628953916606,0.03929530245932716,-2.498345906370659,0.1344691643974002,0.18356900701896592,0.15993996895837304,0.0,0.0,0.0,-0.7440250858817999,0.2278808494871273,-0.15385186181554733,-0.07986493106588512,0.08968661168362028,0.3426358087149049,-0.5300220255356198,0.0,0.20127172420302905,-0.33741481146704405,-0.22405754717208134,0.0,0.4747307193307577,0.42748222337616804,0.03929530245932716,0.1015369244144883,-0.04037929853487617,0.19797349315092885,0.10341078600730376,-0.5542628953916606,0.1074306844769052,0.7326829178277005,-0.15131134050250533,-0.2845290142471782,0.045331982721321225
zeb1,-0.4669779302723331,-0.1575972864969257,-0.1274822629005862,-0.1383912456272234,-0.36585024426668766,0.353285532180773,0.2063207138129951,0.17639232559323603,-0.5841220172134781,-1.2436163431820415,0.12433351852812687,-0.5841220172134781,0.0,-0.2058981457053592,0.13394536127690868,0.31078853661399675,0.5062093309397435,0.25214495626912187,0.08869851812976638,0.6534637737984492,0.20602792267341305,0.1970078789055,0.3834039124899341,-0.5841220172134781,0.3127897249903999,-0.21044880124293253,0.8794032206562956,-1.0839716870091498,-0.5841220172134781,-0.47799610234552015,0.08269754750172384,-12.284752916378059,-0.43563570189113543,0.045628219368790926,-0.8420683869524679,-0.23642931879478118,-0.7276931105483887,0.016479958805722714,-0.44699062431298875,0.6336045029954739,1.1722869789603423,0.2750633496094541,-1.0839716870091498,-12.400124483478422,-0.5841220172134781,18.154235341572598,0.23033943512495753,0.15995583084254356,-0.22243422185250347,0.3620509054706084,0.2830496342587895,-0.30961584287146077,0.0,0.01218350922641564,0.4820243177680643,-0.36585024426668766,0.22507775314619488,0.5622099283554979,-0.5841220172134781,0.4125215635836785,-12.284752916378059,0.3499992610807336,0.2835878709390877,0.051030100018840605,-0.1854998650032005,0.0,0.0,0.0,-0.09225948460416859,-0.04662187764677229,0.5285868275254896,-0.029298100351990077,-0.14778643283697418,0.6008222681475943,0.5841220172134781,0.0,-0.1164845470542583,-0.5418045238739553,0.3198581819214839,0.0,0.2419717074231406,-0.4360273409285453,-12.284752916378059,0.2248090939938427,0.6815974195431999,-17.94247472708194,0.029225337979715275,0.4125215635836785,0.5108539184082522,0.24554873105061517,0.6169027797130109,-0.13731929880258642,-0.993603441483719
mir340,0.45403259164706544,0.1854998650032005,0.1383912456272234,0.16243777280662136,0.19481423985217058,-0.28337694656895357,-0.19177128539752372,-0.11864118904706494,0.4125215635836785,1.0632704229635603,-0.06538822886300433,0.4125215635836785,0.0,0.1274822629005862,-0.1166561080109713,-0.2750633496094541,-0.4820243177680643,-0.2248090939938427,-0.016479958805722714,-0.6336045029954739,-0.18675269530390093,-0.15995583084254356,-0.4070985306792234,0.4125215635836785,-0.2700517504731587,0.17094996658316247,-0.7020192482738158,0.8983740396510538,0.4125215635836785,0.3379076534982037,-0.051030100018840605,12.165110061205977,0.5124686167998297,-0.013630642211594775,0.6514331679440628,0.09225948460416859,0.5488163068289257,0.023336352889841653,0.28157651800802264,-0.6169027797130109,-0.9971772451268995,-0.2419717074231406,0.8983740396510538,12.284752916378059,0.4125215635836785,-17.94247472708194,-0.2001764033997504,-0.13394536127690868,0.26517052337993313,-0.28876973862124244,-0.24554873105061517,0.2305112394497642,0.0,-0.029298100351990077,-0.4669779302723331,0.19481423985217058,-0.20584079537324815,-0.5841220172134781,0.4125215635836785,-0.3307305653759004,12.165110061205977,-0.25931180768139184,-0.25214495626912187,-0.029225337979715275,0.2058981457053592,0.0,0.0,0.0,0.025340725122156117,0.1164845470542583,-0.45333766022352145,0.02155122148328474,0.11131091870980833,-0.5418045238739553,-0.4125215635836785,0.0,0.1575972864969257,0.5062093309397435,-0.17639232559323603,0.0,-0.22507775314619488,0.4969640096546971,12.165110061205977,-0.2063207138129951,-0.6534637737984492,17.7216199941143,-0.01218350922641564,-0.3307305653759004,-0.4404392405955116,-0.2174726687418757,-0.6037591868341485,0.10101089709635154,0.8496721547763639
ha,-0.45403259164706544,-0.1854998650032005,-0.1383912456272234,-0.16243777280662136,-0.19481423985217058,0.28337694656895357,0.19177128539752372,0.11864118904706494,-0.4125215635836785,-1.0632704229635603,0.06538822886300433,-0.4125215635836785,0.0,-0.1274822629005862,0.1166561080109713,0.2750633496094541,0.4820243177680643,0.2248090939938427,0.016479958805722714,0.6336045029954739,0.18675269530390093,0.15995583084254356,0.4070985306792234,-0.4125215635836785,0.2700517504731587,-0.17094996658316247,0.7020192482738158,-0.8983740396510538,-0.4125215635836785,-0.3379076534982037,0.051030100018840605,-12.165110061205977,-0.5124686167998297,0.013630642211594775,-0.6514331679440628,-0.09225948460416859,-0.5488163068289257,-0.023336352889841653,-0.28157651800802264,0.6169027797130109,0.9971772451268995,0.2419717074231406,-0.8983740396510538,-12.284752916378059,-0.4125215635836785,17.94247472708194,0.2001764033997504,0.13394536127690868,-0.26517052337993313,0.28876973862124244,0.24554873105061517,-0.2305112394497642,0.0,0.029298100351990077,0.4669779302723331,-0.19481423985217058,0.20584079537324815,0.5841220172134781,-0.4125215635836785,0.3307305653759004,-12.165110061205977,0.25931180768139184,0.25214495626912187,0.029225337979715275,-0.2058981457053592,0.0,0.0,0.0,-0.025340725122156117,-0.1164845470542583,0.45333766022352145,-0.02155122148328474,-0.11131091870980833,0.5418045238739553,0.4125215635836785,0.0,-0.1575972864969257,-0.5062093309397435,0.17639232559323603,0.0,0.22507775314619488,-0.4969640096546971,-12.165110061205977,0.2063207138129951,0.6534637737984492,-17.7216199941143,0.01218350922641564,0.3307305653759004,0.4404392405955116,0.2174726687418757,0.6037591868341485,-0.10101089709635154,-0.8496721547763639
